fighter_id,fighter_name,fighter_nationality,fighter_club_id,fighter_club_name,fighter_url
11489,Joseph Kennerally,United States,1366,Burning Sun Historical Swordsmanship,/fighters/details/11489/
8540,Joseph Kennerley,United Kingdom,524,Oxford Sword and Staff,/fighters/details/8540/
11915,Joseph Knorr,United States,107,Seven Swords Academy,/fighters/details/11915/
2163,Joseph Lilly,United States,54,Capital Kunst des Fechtens,/fighters/details/2163/
2364,Joseph Marsden,United States,171,Grit-City Historical European Martial Arts,/fighters/details/2364/
12725,Joseph Martin,United States,383,Royal Arts Fencing Academy,/fighters/details/12725/
12152,Joseph Martinez,United States,256,Baerswords School of Western Martial Arts,/fighters/details/12152/
5294,Joseph Mazzetta,United States,69,Triangle Sword Guild,/fighters/details/5294/
14359,Joseph Mcginness,United Kingdom,871,The Vanguard Centre,/fighters/details/14359/
11108,Joseph Meyer,United States,156,True Edge Academy of Swordsmanship,/fighters/details/11108/
695,Joseph Michel,United States,357,Tri-State Historical Fencing Club,/fighters/details/695/
8197,Joseph Mooney,United States,71,Maryland Kunst des Fechtens,/fighters/details/8197/
7925,Joseph Mundo,United States,777,Ars Gladii,/fighters/details/7925/
6431,Joseph Paches,Canada,72,The Academy of European Swordsmanship,/fighters/details/6431/
8385,Joseph Pavlenko,United States,90,Kron Martial Arts,/fighters/details/8385/
14026,Joseph Pepe,United States,982,Historical Fencing of York,/fighters/details/14026/
2388,Joseph Pugnetti,United States,479,Steel City Historical Fencing,/fighters/details/2388/
5030,Joseph Sarunic,Australia,328,Adelaide Sword Academy,/fighters/details/5030/
12111,Joseph Sherill,United States,54,Capital Kunst des Fechtens,/fighters/details/12111/
6281,Joseph Sherlock,NA,491,London Longsword Academy,/fighters/details/6281/
6333,Joseph Stoffey,United States,357,Tri-State Historical Fencing Club,/fighters/details/6333/
7321,Joseph Streb,United States,383,Royal Arts Fencing Academy,/fighters/details/7321/
6237,Joseph Thibodaux,United States,257,Albuquerque Sword Labs,/fighters/details/6237/
11552,Joseph Timaná,Peru,NA,NA,/fighters/details/11552/
13198,Joseph Van Der Laan,Canada,1453,Toronto Historical Combatants,/fighters/details/13198/
1824,Joseph Vandevander,United States,74,Fenris Kunst Des Fechtens,/fighters/details/1824/
10258,Joseph VerValin,United States,71,Maryland Kunst des Fechtens,/fighters/details/10258/
10120,Joseph Walther,United States,1258,Caledonian Broadsword Academy of New Orleans,/fighters/details/10120/
10594,Joseph Warren,United States,469,Michigan Medieval Combat Association,/fighters/details/10594/
14895,Joseph Williams,Australia,770,Spada di Bolognese,/fighters/details/14895/
376,Joseph Yeager,United States,1167,Metropolitan Historical Fencing Academy,/fighters/details/376/
6527,Joseph Zagroba,United States,777,Ars Gladii,/fighters/details/6527/
13375,Josephine Dabbs,United States,1366,Burning Sun Historical Swordsmanship,/fighters/details/13375/
11243,Josey Miles,United States,1225,East Texas Historical Fencing,/fighters/details/11243/
7195,Josh Combs,United States,NA,NA,/fighters/details/7195/
9991,Josh DeLong,United States,608,Mordhau Historical Combat,/fighters/details/9991/
6403,Josh Ellison,United States,46,Wisconsin Historical Fencing Association,/fighters/details/6403/
489,Josh Furrate,United States,1190,Nachreisen Historical Fencing,/fighters/details/489/
4796,Josh Harger,United States,155,Massachusetts Historical Swordsmanship,/fighters/details/4796/
11779,Josh Hoh,United States,1405,HIVE Fencing Academy,/fighters/details/11779/
12916,Josh Jones,United States,1250,San Diego Swordfighters,/fighters/details/12916/
8870,Josh Little,United States,777,Ars Gladii,/fighters/details/8870/
1660,Josh Lucas,United States,163,Sword Carolina,/fighters/details/1660/
9229,Josh MacDonald,Canada,153,The Forge: Western Martial Arts,/fighters/details/9229/
14746,Josh MacEachern,Peru,NA,NA,/fighters/details/14746/
375,Josh Parise,United States,70,Broken Plow Western Martial Arts,/fighters/details/375/
6533,Josh Raines,United States,166,Richmond Kunst Des Fechtens,/fighters/details/6533/
10089,Josh Russell,United States,1256,Arena Weapon Arts,/fighters/details/10089/
11236,Josh Saito,United States,772,Dallas School of Historical Fencing,/fighters/details/11236/
12811,Josh Weatherstone,United Kingdom,466,Taunton Longswords,/fighters/details/12811/
8234,Josh Wickman,United States,43,New York Historical Fencing Association,/fighters/details/8234/
15112,Joshua Adriano,United States,899,Diamond Rose Academie D'Armes,/fighters/details/15112/
11442,Joshua Ames,United States,93,Lonin League,/fighters/details/11442/
12444,Joshua Bailey,Australia,806,Fitzroy College of Arms,/fighters/details/12444/
10526,Joshua Barnett,United States,317,Bold City Longsword,/fighters/details/10526/
6712,Joshua Beck,United States,104,Schola St. George,/fighters/details/6712/
3337,Joshua Bradshaw,United Kingdom,521,Southampton Historical Fencing,/fighters/details/3337/
7964,Joshua Brook,Australia,325,Sword Fighter Gold Coast,/fighters/details/7964/
2734,Joshua Bulleid,Australia,196,Fechtschule Victoria,/fighters/details/2734/
1179,Joshua Bywaters-Davis,United Kingdom,61,The School of the Sword,/fighters/details/1179/
9387,Joshua Chhuth,Australia,279,Vanguard Swordsmanship Academy,/fighters/details/9387/
6373,Joshua Dale,United States,725,Heartland HEMA Historical Fencing Club,/fighters/details/6373/
7624,Joshua Davie,United States,737,Center for Blade Arts,/fighters/details/7624/
11608,Joshua Derby,United States,1314,Pittsburgh Fighters Guild,/fighters/details/11608/
14338,Joshua Feland,Canada,72,The Academy of European Swordsmanship,/fighters/details/14338/
1857,Joshua Fisher,Australia,1015,Ursa Major HEMA Academy,/fighters/details/1857/
12806,Joshua Gardiner,Australia,806,Fitzroy College of Arms,/fighters/details/12806/
7232,Joshua Gardner,United States,156,True Edge Academy of Swordsmanship,/fighters/details/7232/
936,Joshua Gieringer,United States,167,L'Arte Della Bellica,/fighters/details/936/
798,Joshua Gilbrech,United States,257,Albuquerque Sword Labs,/fighters/details/798/
7397,Joshua Giuliani,Italy,527,Scuola d'Arme Fiore dei Liberi,/fighters/details/7397/
6534,Joshua Green,United States,166,Richmond Kunst Des Fechtens,/fighters/details/6534/
11889,Joshua Handegard,United States,898,Indes Ferox Gladio,/fighters/details/11889/
667,Joshua Hawley,United States,77,Medieval European Martial Arts Guild,/fighters/details/667/
15406,Joshua Kim,Australia,279,Vanguard Swordsmanship Academy,/fighters/details/15406/
14747,Joshua Knorr,United States,107,Seven Swords Academy,/fighters/details/14747/
10124,Joshua Kreubbe,United States,1258,Caledonian Broadsword Academy of New Orleans,/fighters/details/10124/
12139,Joshua Kreuger,United States,NA,NA,/fighters/details/12139/
9606,Joshua Lowe,New Zealand,1219,Canterbury Historical Fencing Club,/fighters/details/9606/
13364,Joshua Maltese,United States,608,Mordhau Historical Combat,/fighters/details/13364/
5348,Joshua Maurer,United States,70,Broken Plow Western Martial Arts,/fighters/details/5348/
13435,Joshua Megahan,United States,70,Broken Plow Western Martial Arts,/fighters/details/13435/
11933,Joshua Mischewski,New Zealand,1219,Canterbury Historical Fencing Club,/fighters/details/11933/
7252,Joshua Moore,United States,185,Tattershall School of Defense,/fighters/details/7252/
13199,Joshua Morra,Canada,1452,Highland Sword Fighting Guild,/fighters/details/13199/
3249,Joshua North,United Kingdom,39,Academy of Historical Fencing,/fighters/details/3249/
5556,Joshua Percival,Australia,591,Scholar Victoria,/fighters/details/5556/
13936,Joshua Purnell,Australia,325,Sword Fighter Gold Coast,/fighters/details/13936/
12567,Joshua Rankin,United Kingdom,1293,Basingstoke HEMA,/fighters/details/12567/
9055,Joshua Roach,United States,180,Academy of Arms,/fighters/details/9055/
3275,Joshua Robert Smith-Monaghan,Australia,333,School of Historical Defense Arts,/fighters/details/3275/
3492,Joshua Smith,United Kingdom,476,Wolfshead Western Martial Arts,/fighters/details/3492/
13188,Joshua Snider,Canada,1454,Society for Historical Arms Research and Practice,/fighters/details/13188/
168,Joshua Stocks,United Kingdom,31,The Institute for Historical Arts,/fighters/details/168/
9079,Joshua Stubblefield,United States,175,Davenriche European Martial Artes School,/fighters/details/9079/
8854,Joshua Villa,United States,283,Austin Historical Weapons Guild,/fighters/details/8854/
6359,Joshua Wertenberger,United States,252,Tucson Historical Fencing Academy,/fighters/details/6359/
5282,Joshua Wiest,United States,69,Triangle Sword Guild,/fighters/details/5282/
13124,Joshua Yates,United Kingdom,748,Wardens of the Tor,/fighters/details/13124/
490,Josiah Dunlap,United States,116,Ordo Procinctus,/fighters/details/490/
948,Josias Arcadia,United States,1413,Ram's Head Fencing,/fighters/details/948/
4946,Josif Vacić,Serbia,531,Terca - School of Historical European Swordplay,/fighters/details/4946/
7550,Josip Kerkez,Croatia,294,Ars Gladiatoria,/fighters/details/7550/
12118,Josip Pokrajčić,Croatia,294,Ars Gladiatoria,/fighters/details/12118/
6670,Josua Faller,Germany,799,HTW Berlin,/fighters/details/6670/
11369,Jouko Haapoja,Finland,1296,Jakobstads Historiska Fäktningssällskap,/fighters/details/11369/
111,Jouni Alanärä,Finland,15,Oulun Miekkailuseura,/fighters/details/111/
129,Jouni Jokelainen,Finland,30,Joensuun Historiallisen Miekkailun Seura,/fighters/details/129/
14442,Jovana Dančetović,Serbia,1231,Belgrade fencing academy,/fighters/details/14442/
4953,Jovana Ilijašević,Serbia,531,Terca - School of Historical European Swordplay,/fighters/details/4953/
7574,Joye Shepherd,United Kingdom,949,The Exiles,/fighters/details/7574/
8144,Jozef Bebiak,Germany,132,Schwertspiel Dresden,/fighters/details/8144/
11695,Jozef Faragula,Slovakia,1096,Manu Forti,/fighters/details/11695/
13382,Jozef Kuhajda,Slovakia,377,Cech Terra de Selinan,/fighters/details/13382/
5829,Jozef Marecek,Slovakia,380,Klub šermu Trenčín,/fighters/details/5829/
2911,József Czelder,Hungary,468,Falka,/fighters/details/2911/
1474,József Király,Hungary,291,Kard Rendje ViSE,/fighters/details/1474/
10070,József Márton Bíró,Hungary,291,Kard Rendje ViSE,/fighters/details/10070/
8556,József Nyitrai,Hungary,468,Falka,/fighters/details/8556/
10080,József Szivák,Hungary,56,Ars Ensis,/fighters/details/10080/
835,JP Masters,United States,433,South Coast Swords,/fighters/details/835/
14125,JR Lemberger,United States,1485,St. Paul Freifechter,/fighters/details/14125/
15094,Ju Kyung-Ha,South Korea,1647,Historical Fencing Federation Korea,/fighters/details/15094/
11798,Juan Ambrosio,Mexico,538,Schwert und Bogen,/fighters/details/11798/
6545,Juan Carlos Guisan Seijas,Spain,565,100Tolos HEMA,/fighters/details/6545/
5196,Juan Guilma,Spain,392,Asociación Española de Esgrima Antigua,/fighters/details/5196/
9520,Juan Ignacio Intelisano,Argentina,1205,Circulo de Esgrima Histórica Cruz del Sur,/fighters/details/9520/
2071,Juán José López,Mexico,370,Phoebus Ferratus,/fighters/details/2071/
8989,Juan Jose Membrives,Spain,390,Esgrima Antiga Pontevedra,/fighters/details/8989/
8995,Juan Luis García Ortega,Spain,567,Club de Artes Marciales Historicas Europeas Drac,/fighters/details/8995/
13497,Juan Maddock,Australia,326,The School of Historical Fencing,/fighters/details/13497/
7040,Juan Manuel Muñoz Peña,Spain,879,Escuela de Esgrima Historica de Madrid,/fighters/details/7040/
11554,Juan Paredes,Peru,NA,NA,/fighters/details/11554/
9517,Juan Pedro Fisanotti Caminero,Argentina,1203,Scolari Rafaela,/fighters/details/9517/
8685,Juan Rodrigo Velarde Jara,Peru,890,Fechtschule Schrankhut,/fighters/details/8685/
13111,Juan Rubio,United States,1014,All For One Fencing,/fighters/details/13111/
15095,Juan Sebastian Tiangco Santiago,Phillipines,1448,Forge Pioneer: Historical Fencing,/fighters/details/15095/
9666,Juancamilo Colmenares,United States,772,Dallas School of Historical Fencing,/fighters/details/9666/
15107,Juantonio Alvarez,United States,NA,NA,/fighters/details/15107/
7942,Jud Brown,United States,762,Wichita Fencing & HEMA Academy,/fighters/details/7942/
14427,Judah Hughes,United States,1250,San Diego Swordfighters,/fighters/details/14427/
11492,Jude Berg,United States,164,Noble Science Academy,/fighters/details/11492/
2626,Jude Ledesma,United States,430,Fremont Freifechter,/fighters/details/2626/
10079,Judit Juhász,Hungary,56,Ars Ensis,/fighters/details/10079/
9647,Judith Braun,Switzerland,794,Säbelrassler,/fighters/details/9647/
13216,Juensung Kim,Canada,369,Academy of European Medieval Martial Arts,/fighters/details/13216/
13401,Juhana Itkonen,Finland,9,Jyväskylä Academy of Historical Martial Arts,/fighters/details/13401/
1065,Juhani Ahola,Finland,2,EHMS,/fighters/details/1065/
11370,Juho Naumanen,Finland,15,Oulun Miekkailuseura,/fighters/details/11370/
5105,Jui Feng Hu,Taiwan,NA,NA,/fighters/details/5105/
538,Jukka Salmi,Finland,9,Jyväskylä Academy of Historical Martial Arts,/fighters/details/538/
13262,Julen Xavier Murugaren Soria,Spain,1438,Asociación Navarra de Esgrima Histórica Corvus,/fighters/details/13262/
5532,Julia Deyanova,United States,499,Denver Historical Fencing Academy,/fighters/details/5532/
7959,Julia Garcia,United States,1001,Hudson Valley Fencing,/fighters/details/7959/
11149,Julia Holfelder,United States,1253,Hilt and Helm Pittsburgh Fencing Club,/fighters/details/11149/
11371,Julia Huck,Germany,1263,Schule des inneren Schwertes,/fighters/details/11371/
6998,Julia Jukarainen,Finland,2,EHMS,/fighters/details/6998/
7417,Julia Klose,Germany,263,Europäische Schwertkunst,/fighters/details/7417/
15111,Julia Kringlen,United States,1648,BladeFit Academy,/fighters/details/15111/
10911,Julia Lizeth Larsen,United States,1332,Lost Arts Historic Fencing,/fighters/details/10911/
10207,Julia Mierzyńska,Poland,784,Szermierka Kielce,/fighters/details/10207/
1070,Julia Mihalyiova,Germany,10,Københavns Historiske Fægteklub,/fighters/details/1070/
8669,Julia Müller,Austria,1089,INDES Regensburg,/fighters/details/8669/
14577,Julia Peterson,United States,155,Massachusetts Historical Swordsmanship,/fighters/details/14577/
5552,Julia Soares Dias,Brazil,1050,Arquearia e Combate Medieval - SCAM,/fighters/details/5552/
12828,Julia Soh,United Kingdom,924,Aros Historical Fencing Guild,/fighters/details/12828/
665,Julia Ström,Sweden,1,Gothenburg Historical Fencing School,/fighters/details/665/
78,Julia Yli-Hukka,Sweden,1,Gothenburg Historical Fencing School,/fighters/details/78/
2381,Julia Zotova,Russia,55,Tramazzone,/fighters/details/2381/
10580,Julian Biddle,Australia,327,Brisbane School of Iberian Swordsmanship,/fighters/details/10580/
8656,Julian Cerminara,United States,70,Broken Plow Western Martial Arts,/fighters/details/8656/
5985,Julian Greenbeck,United States,597,Old Line Historical Swordsmanship,/fighters/details/5985/
14469,Julian Greene,Sweden,64,Stockholmspolisens Idrottsförening Fäktning,/fighters/details/14469/
1715,Julian Lukert,United States,109,Swordwind Historical Swordsmanship,/fighters/details/1715/
14807,Julian Maddox,United States,808,Nashville School of Historical Fencing,/fighters/details/14807/
7056,Julian Mascherin,Italy,365,A.S.D. Regia Turris,/fighters/details/7056/
10970,Julian Müller-Hewer,Switzerland,1340,Calhistar-Cercle des Armes,/fighters/details/10970/
7506,Julian Musons,Spain,757,Sala de Armas Fénix,/fighters/details/7506/
5595,Julian Nickerl,Germany,278,Schwabenfedern,/fighters/details/5595/
11981,Julian Rodriguez,United States,1328,Aegis Historical Combat Training,/fighters/details/11981/
4712,Julian Schrattenecker,Austria,1348,Sprezzatura,/fighters/details/4712/
749,Julian Schuetze,Canada,1163,The Historical Combat Collective,/fighters/details/749/
14898,Julian Trounson,Australia,326,The School of Historical Fencing,/fighters/details/14898/
12512,Julian Trutmann,United States,166,Richmond Kunst Des Fechtens,/fighters/details/12512/
12895,Juliana Boboshko,Netherlands,12,Zwaard & Steen,/fighters/details/12895/
12674,Juliana de Groot,United States,140,Athena School of Arms,/fighters/details/12674/
5560,Juliano Lombardi,Brazil,1050,Arquearia e Combate Medieval - SCAM,/fighters/details/5560/
12383,Julie Bloom,United States,167,L'Arte Della Bellica,/fighters/details/12383/
13690,Julie Gaunt,United States,140,Athena School of Arms,/fighters/details/13690/
15245,Julie Parish,United States,167,L'Arte Della Bellica,/fighters/details/15245/
13691,Julie Seeley-Hall,United States,1167,Metropolitan Historical Fencing Academy,/fighters/details/13691/
7122,Julie Slovacek,United States,123,Accademia del Leone,/fighters/details/7122/
5297,Julie Winchester,United States,69,Triangle Sword Guild,/fighters/details/5297/
11528,Julie Zaworski,France,141,Unité Sportive Avonnaise Escrime,/fighters/details/11528/
11712,Julien Bauduin,France,1155,De Feu et d'Acier,/fighters/details/11712/
11573,Julien Blundell,United States,499,Denver Historical Fencing Academy,/fighters/details/11573/
5224,Julien Chasson,France,916,WARRIOR BOX,/fighters/details/5224/
10399,Julien De La Fontaine,United States,NA,NA,/fighters/details/10399/
6846,Julien Ladaique,France,442,Les Guerriers du Lendemain,/fighters/details/6846/
5225,Julien Schleifer,France,366,AURA Combat Historique,/fighters/details/5225/
5226,Julien Varea,France,366,AURA Combat Historique,/fighters/details/5226/
13049,Julien Wattez,Belgium,1460,Les Sept Epées,/fighters/details/13049/
2849,Julien Wessels,Germany,673,Ad Arma,/fighters/details/2849/
11581,Juliette Hemelaar,Netherlands,8,Historisch Vrijvechten Nederland,/fighters/details/11581/
12360,Julio DeJesus,United States,1216,Tidewater Renaissance Fighting Arts,/fighters/details/12360/
13311,Julio Machado,Brazil,1051,Batalha Cênica Salvador,/fighters/details/13311/
12905,Julio Navarro,United States,1250,San Diego Swordfighters,/fighters/details/12905/
8686,Julio Núñez,Peru,1091,Sala de Armas de Arequipa,/fighters/details/8686/
14414,Julius Gaarden,Denmark,1472,HEMA Aalborg,/fighters/details/14414/
491,Julius Pedersen,United States,108,Sword to Sword,/fighters/details/491/
39,Julius Väliaho,Finland,16,Grieswartt,/fighters/details/39/
9080,Jun Ho Lee,United States,90,Kron Martial Arts,/fighters/details/9080/
13091,Jun Tupas,Canada,1163,The Historical Combat Collective,/fighters/details/13091/
3508,Juniper Losito,United States,71,Maryland Kunst des Fechtens,/fighters/details/3508/
8305,JunJie Kong,China,1045,WuHan Historical Fencing Club,/fighters/details/8305/
8457,Junqiu Ren,China,1056,Tieshan Club,/fighters/details/8457/
13353,Juozapas Bernotas-Pakeris,Lithuania,1377,Alber Aus VU,/fighters/details/13353/
4784,Juraj Jamnický,Slovakia,287,Pugiles,/fighters/details/4784/
1509,Juraj Lach,Slovakia,289,Triglav,/fighters/details/1509/
13722,Juraj Martinec,Slovakia,264,Bratislavský šermiarsky spolok,/fighters/details/13722/
5835,Juraj Orolín,Slovakia,289,Triglav,/fighters/details/5835/
13723,Juraj Straka,Slovakia,380,Klub šermu Trenčín,/fighters/details/13723/
5837,Juraj Zamkovský,Slovakia,1376,Klub Šermu Rys,/fighters/details/5837/
533,Jürg Gassmann,Switzerland,489,Goats Head Historical Fencing,/fighters/details/533/
6624,Jürg Willi,Switzerland,510,Historicae Artes Dimicationes Ustrachense,/fighters/details/6624/
9469,Jürgen Hösl,Germany,1117,Turngemeinde Landshut,/fighters/details/9469/
13344,Juri Tolmatšov,Estonia,956,Freifechter Revals,/fighters/details/13344/
13345,Juris Ormanis,Latvia,272,HEMA Riga,/fighters/details/13345/
6552,Juris Trosins,Latvia,272,HEMA Riga,/fighters/details/6552/
2439,Jury Yakovlev,Russia,55,Tramazzone,/fighters/details/2439/
12013,Juska Kuhanen,Finland,28,Tampere HEMA,/fighters/details/12013/
12014,Jussi Angervo,Finland,28,Tampere HEMA,/fighters/details/12014/
12015,Jussi Hurtta,Finland,9,Jyväskylä Academy of Historical Martial Arts,/fighters/details/12015/
1067,Jussi Hytönen,Finland,2,EHMS,/fighters/details/1067/
8820,Jussi Tuomas Kaakkolammi,Finland,28,Tampere HEMA,/fighters/details/8820/
11733,Justas Staniunaitis,Lithuania,1377,Alber Aus VU,/fighters/details/11733/
6475,Justin Anderson,Australia,196,Fechtschule Victoria,/fighters/details/6475/
377,Justin Apperson,United States,70,Broken Plow Western Martial Arts,/fighters/details/377/
11778,Justin Aucoin,United States,1383,Boston Academie d'Armes,/fighters/details/11778/
780,Justin Beck,United States,433,South Coast Swords,/fighters/details/780/
5346,Justin Britton,United States,312,Pennsylvania Klopffechters,/fighters/details/5346/
2020,Justin Campbell,NA,360,Ochs America,/fighters/details/2020/
2161,Justin Clawson,United States,70,Broken Plow Western Martial Arts,/fighters/details/2161/
13050,Justin Coppe,Belgium,1492,Spatha Medievae,/fighters/details/13050/
3173,Justin Cragin,NA,NA,NA,/fighters/details/3173/
12146,Justin Dale,United States,725,Heartland HEMA Historical Fencing Club,/fighters/details/12146/
6015,Justin de Silva,Australia,NA,NA,/fighters/details/6015/
9677,Justin Doan-Shepherd,United States,762,Wichita Fencing & HEMA Academy,/fighters/details/9677/
12009,Justin Drury,United States,1167,Metropolitan Historical Fencing Academy,/fighters/details/12009/
5151,Justin Garey,United States,54,Capital Kunst des Fechtens,/fighters/details/5151/
14593,Justin Gonzalez,United States,1461,New Haven Historical Fencing,/fighters/details/14593/
8386,Justin Hernandez,United States,NA,NA,/fighters/details/8386/
5773,Justin Holmes,Canada,1023,Dueling Weapons Academy of Renaissance Fencing,/fighters/details/5773/
9065,Justin Hsieh,United States,90,Kron Martial Arts,/fighters/details/9065/
11403,Justin Ilao,United States,258,Blackfriar's School of Fence,/fighters/details/11403/
1802,Justin Jay Mackley,Australia,145,Glen Lachlann Estate College of Arms,/fighters/details/1802/
9547,Justin Kostelecky,United States,156,True Edge Academy of Swordsmanship,/fighters/details/9547/
14802,Justin Lo,Canada,153,The Forge: Western Martial Arts,/fighters/details/14802/
3322,Justin Mackley,Australia,NA,NA,/fighters/details/3322/
14091,Justin McConnell,United States,1549,Ninheim Viking Fight School,/fighters/details/14091/
2870,Justin Mingo,United States,43,New York Historical Fencing Association,/fighters/details/2870/
10259,Justin Moore,United States,1129,Indianapolis Fencing Club,/fighters/details/10259/
10016,Justin Moorman,United States,NA,NA,/fighters/details/10016/
10545,Justin Northrop,United States,1190,Nachreisen Historical Fencing,/fighters/details/10545/
3096,Justin Pelnar,United States,305,Omaha Kunst des Fechtens,/fighters/details/3096/
9330,Justin Pinthon,France,1170,Clermont-Ferrand AMHE,/fighters/details/9330/
11443,Justin Reimer,United States,93,Lonin League,/fighters/details/11443/
13502,Justin Ring,NA,NA,NA,/fighters/details/13502/
9030,Justin Shope,United States,1136,Society of American Military Swordsmanship Kabul,/fighters/details/9030/
668,Justin Snyder,United States,159,Michigan Historical Art of Arms Fellowship,/fighters/details/668/
14876,Justin Stewart,United States,NA,NA,/fighters/details/14876/
7762,Justin Tan,Australia,196,Fechtschule Victoria,/fighters/details/7762/
510,Justin Vance,United States,116,Ordo Procinctus,/fighters/details/510/
14092,Justin Veltman,United States,1549,Ninheim Viking Fight School,/fighters/details/14092/
3132,Justin Weaver,Australia,326,The School of Historical Fencing,/fighters/details/3132/
1979,Justin Weeks,United States,178,Schola San Marco,/fighters/details/1979/
10735,Justin Wentz,United States,175,Davenriche European Martial Artes School,/fighters/details/10735/
13512,Justin Wood,United States,1226,SoCal Swords,/fighters/details/13512/
11753,Justina Kapeckaitė,Lithuania,1377,Alber Aus VU,/fighters/details/11753/
1265,Justinder Singh,United States,1192,Burning Sun,/fighters/details/1265/
7215,Justo Gabriel Vaca Escribano,Spain,879,Escuela de Esgrima Historica de Madrid,/fighters/details/7215/
11799,Justus Max Ostermann,Germany,278,Schwabenfedern,/fighters/details/11799/
127,Juuso Koivunen,Finland,9,Jyväskylä Academy of Historical Martial Arts,/fighters/details/127/
11372,Juuso Rautio,Finland,2,EHMS,/fighters/details/11372/
2318,Jynell Veverka,United States,198,Chicago Swordplay Guild,/fighters/details/2318/
1068,Jyri Hakala,Finland,2,EHMS,/fighters/details/1068/
11373,Jyri Soppela,Finland,NA,NA,/fighters/details/11373/
15096,Ka Ming Law,Hong Kong,1642,Avalon HEMA Guild,/fighters/details/15096/
7659,Kaan Ünal,Turkey,544,İstanbul Tarihi Savaş Sanatları Birliği,/fighters/details/7659/
15200,Kaat Sohier,Belgium,48,Sumus Soldani,/fighters/details/15200/
13322,Kacper Idczak,Poland,458,Mordschlag,/fighters/details/13322/
10284,Kacper Malinowski,Poland,247,ARMA Poland,/fighters/details/10284/
8206,Kacper Pietrzyk,United Kingdom,281,London Historical Fencing Club,/fighters/details/8206/
14454,Kacper Rosiak,United Kingdom,31,The Institute for Historical Arts,/fighters/details/14454/
8772,Kacper Trzewik,Poland,502,Akademia Szermierzy,/fighters/details/8772/
9453,Kaden Johnson,United States,760,Five Rings Fencing,/fighters/details/9453/
7272,Kaden Wang,United States,181,Sacramento Sword School,/fighters/details/7272/
915,Kaelan Murdock,United States,83,Grünberg Freifechter,/fighters/details/915/
10583,Kaethe Doherty,United States,198,Chicago Swordplay Guild,/fighters/details/10583/
13125,Kai Ache,United Kingdom,244,Dawn Duellists Society,/fighters/details/13125/
12513,Kai Chang,United States,1077,Montgomery County Historical Fencing,/fighters/details/12513/
10280,Kai Cummings,United States,NA,NA,/fighters/details/10280/
7259,Kai Eva,United States,706,En Garde Fencing,/fighters/details/7259/
3599,Kai Fast,Canada,152,Blood and Iron Martial Arts,/fighters/details/3599/
13705,Kai Filippucci,United States,NA,NA,/fighters/details/13705/
14833,Kai Lang,Germany,933,Historisches Fechten Gießen,/fighters/details/14833/
169,Kai Wen Li,Australia,328,Adelaide Sword Academy,/fighters/details/169/
10260,Kaiden McPhee,United States,808,Nashville School of Historical Fencing,/fighters/details/10260/
7162,Kai-Lothar Finke,Germany,269,Arts of Mars,/fighters/details/7162/
12337,Kainoa Chang,United States,1077,Montgomery County Historical Fencing,/fighters/details/12337/
12847,Kaique Tofoli,Brazil,1474,Aes Atibaia,/fighters/details/12847/
10261,Kaitlin Evans,United States,654,Queen City Sword Guild,/fighters/details/10261/
10952,Kaitlin Kerr,United States,1253,Hilt and Helm Pittsburgh Fencing Club,/fighters/details/10952/
3098,Kaitlin McCall,United States,499,Denver Historical Fencing Academy,/fighters/details/3098/
10547,Kaitlin McClendon,United States,283,Austin Historical Weapons Guild,/fighters/details/10547/
2866,Kaitlyn Meade,United States,43,New York Historical Fencing Association,/fighters/details/2866/
7590,Kaitlyn Rose,Canada,1023,Dueling Weapons Academy of Renaissance Fencing,/fighters/details/7590/
10262,Kaitlyn Sumpter,United States,71,Maryland Kunst des Fechtens,/fighters/details/10262/
10902,Kaitlynn Sumpter,United States,71,Maryland Kunst des Fechtens,/fighters/details/10902/
13730,Kai-Uwe Konrad,United States,1236,Steelhead Western Martial Arts,/fighters/details/13730/
14071,Kaizen Towfiq,United States,1251,F3 Sword Academy,/fighters/details/14071/
12429,Kaj Thuresson,Sweden,1127,Wisby Historiska Fäktskola,/fighters/details/12429/
7893,Kakam Chen,United States,499,Denver Historical Fencing Academy,/fighters/details/7893/
13552,Kalan Miurrelle,United States,1226,SoCal Swords,/fighters/details/13552/
8224,Kaleb Bermond,United States,256,Baerswords School of Western Martial Arts,/fighters/details/8224/
13098,Kaleb Mantha-Rensi,Canada,1026,Comox Valley Combat Guild,/fighters/details/13098/
14891,Kaleb Rodenhausen,United States,725,Heartland HEMA Historical Fencing Club,/fighters/details/14891/
12384,Kaleigh Kessler,United States,1001,Hudson Valley Fencing,/fighters/details/12384/
14,Kalle Kylmänen,Finland,2,EHMS,/fighters/details/14/
5809,Kalle Widegren,Sweden,1,Gothenburg Historical Fencing School,/fighters/details/5809/
12862,Kaloyan Siriyski,Bulgaria,1274,Historical Swordsmanship - Angel Chernaev,/fighters/details/12862/
4901,Kamil Chmielewski,Poland,NA,NA,/fighters/details/4901/
9315,Kamil Dawid,Poland,958,Szkoła Fechtunku Gryf,/fighters/details/9315/
1471,Kamil Hozák,Czech Republic,288,Pardubický spolek šermířský,/fighters/details/1471/
4669,Kamil Jadczak,Poland,458,Mordschlag,/fighters/details/4669/
11168,Kamil Kałuża,Poland,247,ARMA Poland,/fighters/details/11168/
15170,Kamil Karaś,Poland,569,Rzeszowska Grupa Fechtunku,/fighters/details/15170/
