event_id,event_brand,event_year,event_name,event_date,event_country,event_city,event_url
163,Swiss Gathering,2017,Swiss Gathering 2017,2017-09-23,Switzerland,Schonbuhl,/events/details/163/
160,Wessex League: Bristol Chapter,2017,Wessex League: Bristol Chapter 2017,2017-09-16,United Kingdom,Bristol,/events/details/160/
161,Pgf Salut Birthday Tournament,2017,Pgf Salut Birthday Tournament 2017,2017-09-16,Poland,Poznan,/events/details/161/
162,Swordplay Australia,2017,Swordplay Australia 2017,2017-09-09,Australia,Queensland,/events/details/162/
1267,Krump Pow,2017,Krump Pow 2017,2017-09-09,United States of America,Wisconsin,/events/details/1267/
159,Battle Of The Bridge,2017,Battle Of The Bridge 2017,2017-09-08,Sweden,Orebro,/events/details/159/
158,Utch Lions Cup,2017,Dutch Lions Cup 2017,2017-08-25,Netherlands,Utrecht,/events/details/158/
155,Belfast Bladeworks,2017,Belfast Bladeworks 2017,2017-08-19,United Kingdom,Belfast,/events/details/155/
1242,I Budapest Mhs Nylon Es Feder Kardvivo Torna,2017,Vi Budapest Mhs Nylon Es Feder Kardvivo Torna,2017-08-12,Hungary,Budapest,/events/details/1242/
164,Fightcamp,2017,Fightcamp 2017,2017-08-11,United Kingdom,Coventry,/events/details/164/
152,Ombat Con,2017,Combat Con 2017,2017-08-10,United States of America,Nevada,/events/details/152/
151,Simply Synthetic,2017,Simply Synthetic,2017-08-05,Ireland,Feakle,/events/details/151/
149,Sword Fight Iii,2017,Sword Fight Iii,2017-07-29,Australia,Queensland,/events/details/149/
157,Utch Lions Cub,2017,Dutch Lions Cub #2 2017,2017-07-29,Netherlands,Nieuwegein,/events/details/157/
150,Fairfax Mini Renaissance Faire,2017,Fairfax Mini Renaissance Faire 2017,2017-07-29,United States of America,Vermont,/events/details/150/
148,Astolat Hema Open,2017,Astolat Hema Open 2017,2017-07-22,United Kingdom,Guildford,/events/details/148/
153,Years Tournament,2017,400 Years Tournament,2017-07-15,Australia,Victoria,/events/details/153/
144,Ongpoint,2017,Longpoint 2017,2017-07-06,United States of America,Maryland,/events/details/144/
139,Swedish Championships (Finals),2017,Swedish Championships (Finals) 2017,2017-07-01,Sweden,Boras,/events/details/139/
146,Feile Na Gaiscigh,2017,Feile Na Gaiscigh 2017,2017-06-30,Ireland,Dublin,/events/details/146/
138,International Lowlands Hema Gathering,2017,International Lowlands Hema Gathering 2017,2017-06-24,Netherlands,Amsterdam,/events/details/138/
136,Red Dragon Tourney,2017,Red Dragon Tourney 2017,2017-06-24,United Kingdom,Conwy,/events/details/136/
156,Illeneuve Hema Tournament,2017,Villeneuve Hema Tournament 2017,2017-06-17,France,Villeneuve-Loubet,/events/details/156/
1209,Fecht Yeah,2017,Fecht Yeah 2017,2017-06-17,United States of America,New York,/events/details/1209/
142,Hemac Hemathlon,2017,Hemac Hemathlon 2017,2017-06-09,Greece,Athens,/events/details/142/
129,Sweden Open,2017,Sweden Open 2017,2017-06-09,Sweden,Kristinehamn,/events/details/129/
127,Fechtschule New York,2017,Fechtschule New York 2017,2017-06-02,United States of America,New York,/events/details/127/
128,The May Melee,2017,The May Melee 2017,2017-05-28,United Kingdom,Newnham,/events/details/128/
130,Ehms Salikisa,2017,Ehms Salikisa 2017,2017-05-27,Finland,Helsinki,/events/details/130/
125,Paris Hema Open,2017,Paris Hema Open 2017,2017-05-27,France,Paris,/events/details/125/
1190,Osterreichische Meisterschaft,2017,Osterreichische Meisterschaft 2017,2017-05-21,Austria,Salzburg,/events/details/1190/
122,Norway Open,2017,Norway Open 2017,2017-05-20,Norway,Oslo,/events/details/122/
133,Ichigan Medieval Combat Association 10 Year Anniversary Tournament,2017,Michigan Medieval Combat Association 10 Year Anniversary Tournament,2017-05-14,United States of America,Michigan,/events/details/133/
140,Icebreaker Open,2017,Icebreaker Open 2017,2017-05-13,United States of America,Minnesota,/events/details/140/
147,Rocky Mountain Krieg,2017,Rocky Mountain Krieg 2017,2017-05-13,United States of America,Colorado,/events/details/147/
120,Jihlavsky Hema Turnaj,2017,Jihlavsky Hema Turnaj 2017,2017-05-13,Czechia,Jihlava,/events/details/120/
121,Fior Di Szatmar,2017,Fior Di Szatmar 2017,2017-05-06,Romania,Satu Mare,/events/details/121/
131,Hemay,2017,Hemay 2017,2017-04-30,Hungary,Gyor,/events/details/131/
112,Blademasters Cup,2017,Blademasters Cup 2017,2017-04-29,Ireland,Cork,/events/details/112/
114,Study In Steel,2017,Study In Steel 2017,2017-04-29,United States of America,South Carolina,/events/details/114/
167,Scherma Medievale Nella Citta Ideale,2017,Scherma Medievale Nella Citta Ideale 2017,2017-04-29,Italy,Urbino,/events/details/167/
126,Fruhlingsfechten,2017,Fruhlingsfechten 2017,2017-04-23,Germany,Dortmund,/events/details/126/
118,Festival Of The Sword,2017,Festival Of The Sword '17,2017-04-22,Australia,Victoria,/events/details/118/
1255,Big Moscow Tournament,2017,Big Moscow Tournament 2017,2017-04-21,Russia,Moscow,/events/details/1255/
104,Broken Point,2017,Broken Point 2017,2017-04-17,United States of America,Pennsylvania,/events/details/104/
99,Fecht Ba,2017,Fecht Ba 2017,2017-04-08,Slovakia,Bratislava,/events/details/99/
100,Scania Open,2017,Scania Open 2017,2017-04-08,Sweden,Malmo,/events/details/100/
109,Open Championship Of Ural Federal District,2017,Open Championship Of Ural Federal District 2017,2017-04-08,Russia,Chelyabinsk,/events/details/109/
132,Evel One: Military Sabre,2017,Level One: Military Sabre 2017,2017-04-08,Russia,Saint Petersburg,/events/details/132/
145,North West Tournament,2017,North West Tournament 2017,2017-04-07,Italy,Cortazzone,/events/details/145/
98,Savannah Historic Longsword Open,2017,Savannah Historic Longsword Open 2017,2017-04-01,United States of America,Georgia,/events/details/98/
115,Ontpellier Hema Tournament,2017,Montpellier Hema Tournament 2017,2017-03-25,France,Montpellier,/events/details/115/
108,Uelling Classic,2017,Duelling Classic 2017,2017-03-24,Russia,Moscow,/events/details/108/
97,Asaslaget,2017,Vasaslaget 2017,2017-03-17,Sweden,Uppsala,/events/details/97/
165,Purpleheart Open,2017,Purpleheart Open 2017,2017-03-17,United States of America,Texas,/events/details/165/
1289,Budapest Mhs Nylon Es Feder Kardvivo Torna,2017,V Budapest Mhs Nylon Es Feder Kardvivo Torna,2017-03-11,Hungary,Budapest,/events/details/1289/
95,Queen's Gambit,2017,Queen's Gambit 2017,2017-03-11,United States of America,North Carolina,/events/details/95/
107,Up Of Enisey,2017,Cup Of Enisey 2017,2017-03-11,Russia,Krasnoyarsk,/events/details/107/
93,Arnold Fencing Classic,2017,Arnold Fencing Classic 2017,2017-03-05,United States of America,Ohio,/events/details/93/
94,Flowerpoint,2017,Flowerpoint 2017,2017-03-04,United States of America,Pennsylvania,/events/details/94/
113,Rd Annual Tosetti Institute Hema Tournament,2017,3rd Annual Tosetti Institute Hema Tournament,2017-03-04,United States of America,California,/events/details/113/
96,Aima Roma,2017,Aima Roma 2017,2017-03-03,Italy,Rome,/events/details/96/
87,Swedish Championships (Qualifiers),2017,Swedish Championships (Qualifiers) 2017,2017-02-25,Sweden,Gothenburg,/events/details/87/
1186,Feder League : Durchschlag,2017,Feder League : Durchschlag 2017,2017-02-25,Poland,Lodz,/events/details/1186/
116,Guard,2017,Guard 2017,2017-02-25,Ireland,Feakle,/events/details/116/
86,Fecht Tn,2017,Fecht Tn 2017,2017-02-25,Slovakia,Trencin,/events/details/86/
106,Blade Master,2017,Blade Master 2017,2017-02-24,Russia,Chelyabinsk,/events/details/106/
79,Socal Swordfight,2017,Socal Swordfight 2017,2017-02-17,United States of America,California,/events/details/79/
102,Winter's End,2017,Winter's End 2017,2017-02-17,United States of America,Oregon,/events/details/102/
1252,Amo V,2017,Camo V,2017-02-12,Chile,Santiago,/events/details/1252/
85,Encuentro,2017,Encuentro 2017,2017-02-04,Mexico,Metepec,/events/details/85/
92,Emas Long Sword Tournament,2017,Demas Long Sword Tournament 2017,2017-01-28,United States of America,California,/events/details/92/
101,Idwinter Armizare Open,2017,Midwinter Armizare Open,2017-01-21,United States of America,Illinois,/events/details/101/
105,Siberian Cup,2017,Siberian Cup 2017,2017-01-21,Russia,Novosibirsk,/events/details/105/
55,Helsinki Longsword Open,2017,Helsinki Longsword Open 2017,2017-01-20,Finland,Helsinki,/events/details/55/
119,Apitol Clash: Washington Dc Hema Open,2017,Capitol Clash: Washington Dc Hema Open 2017,2017-01-14,United States of America,Maryland,/events/details/119/
1202,Offene Fechtturnier In Kassel,2016,3. Offene Fechtturnier In Kassel,2016-12-11,Germany,Hessen,/events/details/1202/
60,Hvn Charity Tournament,2016,Hvn Charity Tournament 2016,2016-12-10,Netherlands,Oegstgeest,/events/details/60/
1205,Feder League : Falcons Cup,2016,Feder League : Falcons Cup 2016,2016-12-08,Poland,Oborniki,/events/details/1205/
111,Belfast Bladeworks Open Longsword,2016,Belfast Bladeworks Open Longsword 2016,2016-12-03,United Kingdom,Belfast,/events/details/111/
54,Pardubicky Mec,2016,Pardubicky Mec 2016,2016-12-03,Czechia,Pardubice,/events/details/54/
1367,Turnier,2016,Turnier 2016,2016-11-27,Germany,Leipzig,/events/details/1367/
143,Bfhs Autumn Exchange,2016,Bfhs Autumn Exchange 2016,2016-11-20,United Kingdom,Lincoln,/events/details/143/
57,Anghema,2016,Langhema 2016,2016-11-19,Italy,Alba,/events/details/57/
1407,Blue Box Longsword Open,2016,Blue Box Longsword Open 2016,2016-11-19,United States of America,Ohio,/events/details/1407/
53,Helsinki Bolognese Open,2016,Helsinki Bolognese Open 2016,2016-11-19,Finland,Helsinki,/events/details/53/
117,Ishc Sabre And Longsword Open Tournament,2016,Ishc Sabre And Longsword Open Tournament 2016,2016-11-12,Ireland,Feakle,/events/details/117/
64,Serfo,2016,Serfo 2016,2016-11-11,United States of America,Georgia,/events/details/64/
49,Rose City Classic,2016,Rose City Classic 2016,2016-11-05,United States of America,Oregon,/events/details/49/
48,Swordfish,2016,Swordfish 2016,2016-11-04,Sweden,Gothenburg,/events/details/48/
73,War In The West,2016,War In The West 2016,2016-10-29,Australia,Western Australia,/events/details/73/
70,Wrath Point,2016,Wrath Point 2016,2016-10-22,United States of America,West Virginia,/events/details/70/
50,Tyrnhaw,2016,Tyrnhaw 2016,2016-10-22,Slovakia,Trnava,/events/details/50/
63,Heffac,2016,Heffac 2016,2016-10-15,Netherlands,Groningen,/events/details/63/
81,Ongpoint South,2016,Longpoint South 2016,2016-10-13,United States of America,Florida,/events/details/81/
75,Taurhemachia,2016,Taurhemachia 2016,2016-10-07,Italy,Turin,/events/details/75/
141,Iron Gate Exhibition,2016,Iron Gate Exhibition 2016,2016-10-07,United States of America,Massachusetts,/events/details/141/
1207,Feder League : W,2016,Feder League : W3 2016,2016-10-02,Poland,Warsaw,/events/details/1207/
103,Ascent Saber Tournament,2016,Ascent Saber Tournament 2016,2016-10-01,Russia,Saint Petersburg,/events/details/103/
59,Krump Pow,2016,Krump Pow 2016,2016-09-30,United States of America,Wisconsin,/events/details/59/
67,Aha Glasgow Broadsword Tournament,2016,Aha Glasgow Broadsword Tournament 2016,2016-09-11,United Kingdom,Glasgow,/events/details/67/
80,Pnw 2016: Swordsquatch,2016,Pnw 2016: Swordsquatch,2016-09-09,United States of America,Washington,/events/details/80/
42,Swedish Championships,2016,Swedish Championships 2016,2016-09-02,Sweden,Orebro,/events/details/42/
68,Swordplay Australia,2016,Swordplay Australia 2016,2016-09-01,Australia,Queensland,/events/details/68/
52,Utch Lions Cup,2016,Dutch Lions Cup 2016,2016-08-27,Netherlands,Utrecht,/events/details/52/
110,Galway Hema Open,2016,Galway Hema Open 2016,2016-08-20,Ireland,Galway,/events/details/110/
66,Utch Lions Cub,2016,Dutch Lions Cub 2 2016,2016-08-14,Netherlands,Nieuwegein,/events/details/66/
41,Edgebana,2016,Edgebana 2016,2016-07-30,United Kingdom,Dundee,/events/details/41/
58,Ongpoint,2016,Longpoint 2016,2016-07-21,United States of America,Maryland,/events/details/58/
40,Astolat Hema Open,2016,Astolat Hema Open 2016,2016-07-16,United Kingdom,Godalming,/events/details/40/
45,Ombatcon,2016,Combatcon 2016,2016-07-07,United States of America,Nevada,/events/details/45/
65,Utch Lions Cub,2016,Dutch Lions Cub 1 2016,2016-06-25,Netherlands,Nieuwegein,/events/details/65/
84,Illeneuve Hema Tournament,2016,Villeneuve Hema Tournament 2016,2016-06-18,France,Nice,/events/details/84/
124,Paris Hema Open,2016,Paris Hema Open 2016,2016-06-18,France,Paris,/events/details/124/
37,Sweden Open,2016,Sweden Open 2016,2016-06-17,Sweden,Kristinehamn,/events/details/37/
76,Fechtschule New York,2016,Fechtschule New York 2016,2016-06-03,United States of America,New York,/events/details/76/
36,Hemathlon,2016,Hemathlon 2016,2016-06-03,Greece,Athens,/events/details/36/
33,Openhagen Open,2016,Copenhagen Open 2016,2016-05-21,Denmark,Copenhagen,/events/details/33/
44,The Dune Longsword Competition,2016,The Dune Longsword Competition 2016,2016-05-21,United States of America,Arizona,/events/details/44/
61,Fecht Yeah,2016,Fecht Yeah 2016,2016-05-14,United States of America,New York,/events/details/61/
34,Ehms Salikisa,2016,Ehms Salikisa 2016,2016-05-07,Finland,Helsinki,/events/details/34/
30,Study In Steel,2016,Study In Steel 2016,2016-04-30,United States of America,South Carolina,/events/details/30/
71,Big Moscow Tournament,2016,Big Moscow Tournament 2016,2016-04-23,Russia,Moscow,/events/details/71/
56,Rocky Mountain Krieg,2016,Rocky Mountain Krieg,2016-04-22,United States of America,Colorado,/events/details/56/
51,Fecht Ba,2016,Fecht Ba 2016,2016-04-16,Slovakia,Bratislava,/events/details/51/
31,Icebreaker,2016,Icebreaker 2016,2016-04-16,United States of America,Minnesota,/events/details/31/
11,Norway Open,2016,Norway Open 2016,2016-04-08,Norway,Oslo,/events/details/11/
137,Bfhs Spring Exchange,2016,Bfhs Spring Exchange 2016,2016-03-27,United Kingdom,York,/events/details/137/
10,Purpleheart Open,2016,Purpleheart Open 2016,2016-03-18,United States of America,Texas,/events/details/10/
135,Ontpellier Hema Tournament,2016,Montpellier Hema Tournament 2016,2016-03-12,France,Montpellier,/events/details/135/
1236,Aima,2016,Aima 2016,2016-03-04,Italy,Rome,/events/details/1236/
5,Asaslaget,2016,Vasaslaget 2016,2016-02-26,Sweden,Uppsala,/events/details/5/
22,Broken Point,2016,Broken Point 2016,2016-02-06,United States of America,Pennsylvania,/events/details/22/
1,Helsinki Longsword Open,2016,Helsinki Longsword Open 2016,2016-01-23,Finland,Helsinki,/events/details/1/
23,C Hema Open,2016,Dc Hema Open 2016,2016-01-15,United States of America,Dc,/events/details/23/
90,Pardubicky Mec,2015,Pardubicky Mec 2015,2015-12-05,Czechia,Pardubice,/events/details/90/
1234,Sen,2015,Csen 2015,2015-11-29,Italy,Rome,/events/details/1234/
17,Helsinki Bolognese Open,2015,Helsinki Bolognese Open 2015,2015-11-21,Finland,Helsinki,/events/details/17/
32,Taurhemachia,2015,Taurhemachia 2015,2015-11-09,Italy,Turin,/events/details/32/
28,Socal Swordfight,2015,Socal Swordfight 2015,2015-11-06,United States of America,California,/events/details/28/
2,Swordfish,2015,Swordfish 2015,2015-10-30,Sweden,Gothenburg,/events/details/2/
1366,Turnier,2015,Turnier 2015,2015-10-29,Germany,Leipzig,/events/details/1366/
89,Tyrnhaw,2015,Tyrnhaw 2015,2015-10-19,Slovakia,Trnava,/events/details/89/
69,Heffac,2015,Heffac 2015,2015-10-10,Netherlands,Tilburg,/events/details/69/
29,Igx,2015,Igx 2015,2015-10-02,United States of America,Massachusets,/events/details/29/
38,Ascent Saber Tournament,2015,Ascent Saber Tournament 2015,2015-09-20,Russia,Saint Petersburg,/events/details/38/
3,Jyvaskylan Pitkamiekka,2015,Jyvaskylan Pitkamiekka 2015,2015-09-12,Finland,Jyvaskyla,/events/details/3/
82,International Lowlands Hema Gathering,2015,International Lowlands Hema Gathering 2015,2015-09-05,Netherlands,Amsterdam,/events/details/82/
26,Pnw Hema Gathering,2015,Pnw Hema Gathering 2015,2015-08-21,United States of America,Washington,/events/details/26/
9,Ongpoint,2015,Longpoint 2015,2015-07-24,United States of America,Maryland,/events/details/9/
27,Ombatcon,2015,Combatcon 2015,2015-06-25,United States of America,Nevada,/events/details/27/
123,Paris Hema Open,2015,Paris Hema Open 2015,2015-06-06,France,Paris,/events/details/123/
180,Orebro Open,2015,Orebro Open 2015,2015-05-29,Sweden,Kristinehamn,/events/details/180/
6,Openhagen Open,2015,Copenhagen Open 2015,2015-04-18,Denmark,Copenhagen,/events/details/6/
88,Fecht Ba,2015,Fecht Ba 2015,2015-04-18,Slovakia,Bratislava,/events/details/88/
1290,Iii Budapest Mhs Nylon Es Feder Kardvivo Torna,2015,Iii Budapest Mhs Nylon Es Feder Kardvivo Torna,2015-03-07,Hungary,Budapest,/events/details/1290/
14,Asaslaget,2015,Vasaslaget 2015,2015-03-06,Sweden,Uppsala,/events/details/14/
7,Helsinki Longsword Open,2015,Helsinki Longsword Open 2015,2015-01-31,Finland,Helsinki,/events/details/7/
83,Pardubicky Mec,2014,Pardubicky Mec 2014,2014-12-06,Czechia,Pardubice,/events/details/83/
1613,Anvil,2014,Anvil 2014,2014-11-27,Canada,Alberta,/events/details/1613/
1293,I. Bihartordai Kardvivo Torna,2014,I. Bihartordai Kardvivo Torna,2014-11-15,Hungary,Bihartorda,/events/details/1293/
12,Swordfish,2014,Swordfish 2014,2014-10-31,Sweden,Gothenburg,/events/details/12/
16,Igx,2014,Igx 2014,2014-09-26,United States of America,Massachusets,/events/details/16/
78,International Lowlands Hema Gathering,2014,International Lowlands Hema Gathering 2014,2014-09-06,Netherlands,Amsterdam,/events/details/78/
24,Pnw Hema Gathering,2014,Pnw Hema Gathering 2014,2014-08-08,United States of America,Washington,/events/details/24/
8,Bergen Open,2014,Bergen Open 2014,2014-08-08,Norway,Bergen,/events/details/8/
21,Ongpoint,2014,Longpoint 2014,2014-07-17,United States of America,Maryland,/events/details/21/
154,Openhagen Open Longsword,2014,Copenhagen Open Longsword 2014,2014-05-31,Denmark,Copenhagen,/events/details/154/
72,Fechtschule New York,2014,Fechtschule New York 2014,2014-05-30,United States of America,New York,/events/details/72/
1291,Ii. Budapesti Kardvivo Torna,2014,Ii. Budapesti Kardvivo Torna,2014-05-24,Hungary,Budapest,/events/details/1291/
1235,Uisp,2014,Uisp 2014,2014-05-24,Italy,Rome,/events/details/1235/
181,Orebro Open,2014,Orebro Open 2014,2014-04-11,Sweden,Kristinehamn,/events/details/181/
1292,I. Budapesti Kardvivo Torna,2014,I. Budapesti Kardvivo Torna,2014-02-22,Hungary,Budapest,/events/details/1292/
62,Shortpoint,2014,Shortpoint 2014,2014-02-22,United States of America,Maryland,/events/details/62/
13,Helsinki Longsword Open,2014,Helsinki Longsword Open 2014,2014-01-18,Finland,Helsinki,/events/details/13/
47,Swordfish,2013,Swordfish 2013,2013-10-31,Sweden,Gothenburg,/events/details/47/
77,International Lowlands Hema Gathering,2013,International Lowlands Hema Gathering 2013,2013-09-07,Netherlands,Amsterdam,/events/details/77/
25,Pnw Hema Gathering,2013,Pnw Hema Gathering 2013,2013-08-23,United States of America,Washington,/events/details/25/
15,Bergen Open,2013,Bergen Open 2013,2013-08-16,Norway,Bergen,/events/details/15/
20,Ongpoint,2013,Longpoint 2013,2013-07-12,United States of America,Maryland,/events/details/20/
18,Orebro Oppna Langsvardsturnering,2013,Orebro Oppna Langsvardsturnering 2013,2013-04-26,Sweden,Karlskoga,/events/details/18/
46,Swordfish,2012,Swordfish 2012,2012-11-02,Sweden,Gothenburg,/events/details/46/
74,World Wide Open Longsword Championship,2012,World Wide Open Longsword Championship 2012,2012-08-04,Germany,Hulsede,/events/details/74/
19,Ongpoint,2012,Longpoint 2012,2012-06-14,United States of America,Maryland,/events/details/19/
1311,Skunks,2012,Skunks 2012,2012-05-20,Poland,Rybnik,/events/details/1311/
43,Swordfish,2011,Swordfish 2011,2011-11-04,Sweden,Gothenburg,/events/details/43/
